"GEO_ID","NAME","B28002_001E","B28002_001M","B28002_002E","B28002_002M","B28002_003E","B28002_003M","B28002_004E","B28002_004M","B28002_005E","B28002_005M","B28002_006E","B28002_006M","B28002_007E","B28002_007M","B28002_008E","B28002_008M","B28002_009E","B28002_009M","B28002_010E","B28002_010M","B28002_011E","B28002_011M","B28002_012E","B28002_012M","B28002_013E","B28002_013M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!With an Internet subscription","Margin of Error!!Total:!!With an Internet subscription","Estimate!!Total:!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Broadband of any type","Margin of Error!!Total:!!With an Internet subscription!!Broadband of any type","Estimate!!Total:!!With an Internet subscription!!Cellular data plan","Margin of Error!!Total:!!With an Internet subscription!!Cellular data plan","Estimate!!Total:!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Margin of Error!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Estimate!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Satellite Internet service","Margin of Error!!Total:!!With an Internet subscription!!Satellite Internet service","Estimate!!Total:!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Other service with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Other service with no other type of Internet subscription","Estimate!!Total:!!Internet access without a subscription","Margin of Error!!Total:!!Internet access without a subscription","Estimate!!Total:!!No Internet access","Margin of Error!!Total:!!No Internet access"
"0500000US34005","Burlington County, New Jersey","170074","2140","156683","2663","442","467","156241","2614","144157","3443","13861","1659","139259","2849","11253","1780","5661","1150","333","217","0","213","2312","732","11079","1583"
"0500000US34007","Camden County, New Jersey","187780","2647","166078","3350","356","231","165722","3351","151406","3439","21689","2205","140850","3839","13330","1903","7378","1509","173","149","0","213","2883","891","18819","2704"
"0500000US34009","Cape May County, New Jersey","40939","2313","36198","2515","203","166","35995","2501","32419","2443","4172","927","31118","2496","3271","738","1545","558","79","96","0","213","599","325","4142","1215"
"0500000US34011","Cumberland County, New Jersey","51360","1392","43450","1829","52","63","43398","1829","32201","1866","6239","1392","35625","2100","10513","1527","1710","777","148","149","0","213","1188","698","6722","1231"
"0500000US34013","Essex County, New Jersey","295976","2242","247646","4085","496","325","247150","4041","224733","4611","29383","2952","212263","4371","19429","2309","9742","1820","538","392","156","128","6600","1615","41730","3471"
"0500000US34015","Gloucester County, New Jersey","106705","1808","95082","2299","253","201","94829","2288","84398","2085","9821","1355","83849","2568","10048","1454","4741","1395","210","186","40","67","2212","855","9411","1446"
"0500000US34017","Hudson County, New Jersey","266664","2722","238544","3360","71","83","238473","3357","226062","3874","32392","3213","203328","4116","11793","1752","7122","1200","175","224","128","153","2342","841","25778","2786"
"0500000US34019","Hunterdon County, New Jersey","47901","1312","44934","1430","207","213","44727","1422","41578","1421","4406","1183","39429","1717","2848","775","2610","938","0","213","0","213","354","265","2613","842"
"0500000US34021","Mercer County, New Jersey","130851","2539","113429","3115","132","156","113297","3096","106252","3077","11313","1705","100483","3339","6372","1291","3065","1085","236","253","100","178","3518","913","13904","2208"
"0500000US34023","Middlesex County, New Jersey","285906","2165","258112","3671","589","320","257523","3708","241139","4114","24185","3010","229462","4125","15349","1931","10708","1682","421","223","0","213","5477","1288","22317","2528"
"0500000US34025","Monmouth County, New Jersey","240377","2681","221308","3752","349","240","220959","3735","204216","4209","19672","2229","199160","3568","15693","2144","6994","1462","77","90","47","80","4839","1437","14230","1963"
"0500000US34027","Morris County, New Jersey","184885","2391","172698","3141","338","305","172360","3183","162282","3434","12897","1743","156979","3455","9487","1313","5052","1221","326","299","98","102","1812","570","10375","1877"
"0500000US34029","Ocean County, New Jersey","226725","3469","193901","4550","384","241","193517","4527","172131","4796","15006","1892","175470","4459","19894","2168","5815","1180","369","295","291","221","6539","1681","26285","2872"
"0500000US34031","Passaic County, New Jersey","168059","1590","149706","2457","85","101","149621","2446","140893","2661","24195","2303","124001","3118","7613","1393","16511","1860","264","227","208","209","1221","555","17132","1966"
"0500000US34033","Salem County, New Jersey","24404","833","21047","1055","32","54","21015","1048","16482","1231","2262","559","17929","1202","4083","932","1488","690","50","69","44","75","296","179","3061","724"
"0500000US34035","Somerset County, New Jersey","122606","1631","115964","2060","95","161","115869","2077","108376","2229","7574","1364","107757","2419","7021","1221","4410","1153","146","149","0","213","2107","1113","4535","883"
"0500000US34037","Sussex County, New Jersey","54099","1969","50423","2065","146","147","50277","2049","45621","2172","4774","1046","42891","2232","4212","899","4662","1043","65","56","0","213","813","383","2863","730"
"0500000US34039","Union County, New Jersey","192848","1974","172752","3499","520","343","172232","3486","161724","3780","15295","1981","147829","3791","9546","1446","5498","1175","224","190","0","213","2846","859","17250","2606"
"0500000US34041","Warren County, New Jersey","42397","1033","37963","1481","108","123","37855","1478","33892","1521","5020","1188","31037","1607","3242","893","2747","868","389","285","241","370","742","579","3692","1065"
"0500000US35001","Bernalillo County, New Mexico","271307","3383","228356","4274","2076","1019","226280","4203","202565","5066","31273","3020","185866","4628","17469","2216","22625","2354","1644","870","313","300","7513","1588","35438","3020"
"0500000US35005","Chaves County, New Mexico","24671","1016","16968","1594","0","210","16968","1594","14009","1649","3714","891","10757","1445","2178","723","3590","813","515","413","5","9","1360","689","6343","1320"
"0500000US35013","Doña Ana County, New Mexico","79094","2411","62499","2938","75","125","62424","2942","55376","3062","9525","1720","49843","2892","6228","1492","5351","1299","0","210","0","210","1835","1035","14760","2001"
"0500000US35025","Lea County, New Mexico","24478","879","19288","1173","123","151","19165","1194","17209","1197","3632","1107","14302","1268","1287","642","1752","595","459","344","0","210","1085","684","4105","1029"
"0500000US35031","McKinley County, New Mexico","21719","821","8671","1006","208","302","8463","1017","6245","1072","2862","836","4630","1057","1572","692","1850","627","433","256","0","210","2158","690","10890","1145"
"0500000US35035","Otero County, New Mexico","24133","1355","20242","1539","53","100","20189","1533","18938","1488","3438","997","15624","1412","1117","569","1615","669","134","173","0","210","236","231","3655","1055"
"0500000US35043","Sandoval County, New Mexico","53251","1135","46366","1477","282","187","46084","1458","40540","1832","5326","1198","37903","1974","4168","1290","5682","1298","562","465","14","24","1357","627","5528","924"
"0500000US35045","San Juan County, New Mexico","42561","1448","29015","1567","59","101","28956","1564","26502","1632","5730","1168","21017","1727","1696","580","3359","920","371","251","70","116","2065","750","11481","1277"
"0500000US35049","Santa Fe County, New Mexico","62182","1949","51598","2152","86","104","51512","2157","45088","1924","5711","1195","40274","2119","4583","1045","7588","1095","1327","484","131","122","1813","586","8771","1275"
"0500000US35061","Valencia County, New Mexico","24829","1509","17393","1608","31","59","17362","1607","12539","1773","2289","848","12597","1537","1373","613","1784","608","165","150","817","602","2117","1120","5319","1267"
"0500000US36001","Albany County, New York","128284","2411","111550","3019","434","295","111116","3002","102071","3135","12129","1832","96783","2980","8177","1320","3274","819","324","186","89","83","3567","943","13167","2054"
"0500000US36005","Bronx County, New York","513890","3258","418228","5190","331","335","417897","5209","385708","5952","95244","5827","315099","7036","28531","3085","15652","1952","740","494","118","122","12175","2431","83487","5227"
"0500000US36007","Broome County, New York","79309","1979","66994","2629","227","166","66767","2603","58160","2696","6815","1376","57957","2411","8035","1236","3507","1007","220","243","28","49","2522","814","9793","1358"
"0500000US36009","Cattaraugus County, New York","33056","1001","24958","1154","201","116","24757","1147","19249","1092","4985","838","16867","1247","4429","787","3562","592","904","280","0","207","816","412","7282","931"
"0500000US36011","Cayuga County, New York","31489","1126","26862","1114","186","109","26676","1113","23022","1178","3294","634","20784","1253","3158","681","2435","470","332","166","12","20","583","344","4044","526"
"0500000US36013","Chautauqua County, New York","55345","1629","44377","1900","173","130","44204","1896","37157","1929","6020","1027","35650","1735","6136","1057","4650","934","441","214","0","207","2393","768","8575","1145"
"0500000US36015","Chemung County, New York","33490","1396","28056","1608","179","157","27877","1625","21891","1705","3651","887","22892","1658","5552","1221","1984","583","186","154","48","88","695","341","4739","1145"
"0500000US36019","Clinton County, New York","31422","1523","26311","1583","117","130","26194","1577","21089","1782","2803","819","21994","1725","4781","1016","1642","558","188","165","43","77","1139","537","3972","996"
"0500000US36027","Dutchess County, New York","110529","2070","100785","2341","403","179","100382","2356","88547","2602","11555","1596","87117","2494","11229","2029","3250","752","140","144","147","201","2135","906","7609","1442"
"0500000US36029","Erie County, New York","398326","4131","343875","4942","525","282","343350","4941","304069","4332","49235","4326","286511","6493","36022","2462","15303","1825","1467","471","590","358","9773","1684","44678","3345"
"0500000US36045","Jefferson County, New York","41214","1788","35407","1870","197","197","35210","1870","32283","1984","5197","1018","28689","1889","2665","641","1990","675","173","133","0","207","583","303","5224","1103"
"0500000US36047","Kings County, New York","978091","5532","824366","7642","1113","507","823253","7574","724464","8669","98688","5767","710657","9426","92940","5308","48455","3519","2113","1020","878","552","18360","2411","135365","6199"
"0500000US36051","Livingston County, New York","23409","1202","20346","1243","123","147","20223","1251","17929","1254","2695","723","16586","1303","2101","588","1357","438","96","95","0","207","626","374","2437","672"
"0500000US36053","Madison County, New York","25986","1167","21525","1317","98","86","21427","1313","18593","1295","2659","584","17685","1443","2728","812","1568","475","20","33","15","26","2202","862","2259","660"
"0500000US36055","Monroe County, New York","305284","3207","263937","4486","973","461","262964","4411","230770","4578","32073","3375","225981","4633","30155","2799","10644","1415","422","250","193","165","11083","1793","30264","2439"
"0500000US36059","Nassau County, New York","449798","2410","405946","4054","393","233","405553","4104","365418","4381","37896","2860","362512","4608","34267","3025","13295","1686","872","511","247","185","14983","2248","28869","2641"
"0500000US36061","New York County, New York","768203","9298","679383","9799","421","348","678962","9737","610490","9714","72163","6166","599040","10298","63872","6215","15825","2488","2102","959","549","539","17543","2892","71277","6504"
"0500000US36063","Niagara County, New York","90625","1943","78438","2501","380","192","78058","2509","69427","2409","10572","1681","64475","2717","7931","1317","5249","1202","418","224","0","207","1556","551","10631","1549"
"0500000US36065","Oneida County, New York","90273","1959","76928","2434","219","155","76709","2425","66094","2543","10439","1466","63449","2439","9793","1261","3230","641","565","300","57","95","1875","618","11470","1601"
"0500000US36067","Onondaga County, New York","183218","3028","153516","3580","451","252","153065","3617","133228","3909","17345","1908","131597","3451","17096","1943","5732","1246","1228","829","488","448","7795","1561","21907","2467"
"0500000US36069","Ontario County, New York","46025","1459","40792","1451","137","123","40655","1459","35557","1587","4622","937","35004","1586","4603","777","2027","582","429","278","0","207","712","414","4521","977"
"0500000US36071","Orange County, New York","131421","2722","115587","3139","244","260","115343","3133","101838","3149","10103","1766","103280","3347","12940","1594","4501","986","50","83","64","80","2189","893","13645","1770"
"0500000US36075","Oswego County, New York","46640","1468","40903","1833","108","132","40795","1853","34623","1961","4177","1212","35180","1882","5632","1064","1982","548","397","274","0","207","1073","505","4664","1005"
"0500000US36079","Putnam County, New York","34470","1417","32583","1491","230","176","32353","1511","29924","1644","2704","846","29276","1692","2205","689","777","352","34","56","0","207","842","482","1045","487"
"0500000US36081","Queens County, New York","784552","4746","677585","6855","1788","705","675797","6871","617185","8037","122360","5305","545055","7477","55803","4206","25547","2511","448","390","243","291","15812","2419","91155","6024"
"0500000US36083","Rensselaer County, New York","65790","1562","57309","1926","79","83","57230","1912","50885","2007","5917","1422","49715","2256","5960","980","2464","652","233","179","12","20","1766","624","6715","1226"
"0500000US36085","Richmond County, New York","166297","2678","139632","3347","1391","879","138241","3595","119015","4271","16322","2247","119220","3626","17662","2669","6964","1422","345","254","96","111","4569","1448","22096","2691"
"0500000US36087","Rockland County, New York","101424","1321","87721","1994","297","262","87424","2005","81209","2177","9244","1633","77579","2483","6129","1093","2307","792","0","207","0","207","2303","946","11400","1344"
"0500000US36089","St. Lawrence County, New York","42832","1430","34339","1608","25","28","34314","1610","28600","1583","4181","807","28480","1532","4842","904","1659","406","529","265","0","207","1647","698","6846","1203"
"0500000US36091","Saratoga County, New York","93547","2226","86281","2381","307","240","85974","2392","77211","2695","7867","1514","77128","2502","8381","1250","3204","845","40","30","0","207","1704","616","5562","909"
"0500000US36093","Schenectady County, New York","62534","1508","52011","2012","40","67","51971","2009","46032","2013","4356","942","46975","2089","5731","985","1240","497","102","167","46","79","3197","1076","7326","1417"
"0500000US36101","Steuben County, New York","39283","1536","33346","1706","199","99","33147","1712","28176","1669","4534","695","25863","1687","4154","839","3104","556","571","207","57","68","561","249","5376","888"
"0500000US36103","Suffolk County, New York","499744","4104","463421","5079","291","213","463130","5085","425454","5502","36794","2551","422660","5422","33622","2745","14563","1841","472","256","0","207","6906","1297","29417","2882"
"0500000US36105","Sullivan County, New York","28960","1694","25009","1863","57","72","24952","1861","20695","1809","2181","876","21923","1689","3656","970","1253","461","303","233","0","207","927","645","3024","746"
"0500000US36109","Tompkins County, New York","40322","1657","34913","1932","38","65","34875","1929","31576","1955","2798","921","31023","1951","3063","772","2081","582","46","83","0","207","2665","905","2744","737"
"0500000US36111","Ulster County, New York","69376","2070","60700","2390","78","93","60622","2387","47096","2329","4532","1037","54676","2211","13271","1774","2434","647","171","128","0","207","1330","656","7346","1477"
"0500000US36113","Warren County, New York","29593","1551","25810","1420","155","143","25655","1432","22068","1482","2654","730","22060","1479","2956","809","1373","632","380","201","17","30","923","637","2860","684"
"0500000US36117","Wayne County, New York","36634","1245","31183","1356","94","99","31089","1360","26336","1535","4688","951","25565","1435","4040","931","1548","431","249","185","76","91","938","443","4513","1051"
"0500000US36119","Westchester County, New York","355136","3238","315041","4503","393","262","314648","4486","286973","5106","33178","2955","277016","5044","25360","2799","11945","1678","947","411","49","103","7667","1944","32428","3193"
"0500000US37001","Alamance County, North Carolina","64316","1763","52170","2162","91","126","52079","2184","44180","2658","5814","1251","44687","2360","7329","1607","2612","589","447","282","0","216","2134","873","10012","1557"
"0500000US37019","Brunswick County, North Carolina","58385","2550","53788","2570","105","112","53683","2573","48887","2591","6382","1468","45776","2576","4362","1093","2895","706","188","191","41","67","1511","574","3086","866"
"0500000US37021","Buncombe County, North Carolina","106741","3462","89490","3389","523","375","88967","3298","79829","3486","14242","2341","71651","3349","8364","1457","4156","972","390","275","137","170","3058","1053","14193","2002"
"0500000US37023","Burke County, North Carolina","36634","1496","28638","1901","0","216","28638","1901","25078","1891","3789","1053","22807","1713","3108","908","2738","885","335","363","0","216","712","477","7284","1430"
"0500000US37025","Cabarrus County, North Carolina","68798","1914","62064","2335","279","252","61785","2344","48833","2732","4221","961","54063","2669","10349","2488","4199","1149","1831","1082","653","815","1321","583","5413","1307"
"0500000US37027","Caldwell County, North Carolina","32513","1464","27609","1758","0","216","27609","1758","25396","1966","4942","1214","20850","1560","2029","643","1922","746","29","49","0","216","169","260","4735","1366"
"0500000US37031","Carteret County, North Carolina","28962","1649","25805","1755","80","84","25725","1749","23221","1751","2855","658","21938","1636","2354","803","1721","498","104","105","0","216","673","387","2484","701"
"0500000US37035","Catawba County, North Carolina","62417","1772","53396","2033","76","109","53320","2049","47246","1916","6178","1096","45096","2408","5629","1449","3435","874","250","315","0","216","811","475","8210","1208"
"0500000US37037","Chatham County, North Carolina","30674","947","24252","1617","64","111","24188","1608","21597","1502","1859","745","21453","1514","2143","687","1805","823","35","65","0","216","2440","1027","3982","1176"
"0500000US37045","Cleveland County, North Carolina","30599","1728","21365","1873","0","216","21365","1873","19203","1822","3311","1036","16686","1711","2095","630","2024","699","33","43","0","216","2839","798","6395","1220"
"0500000US37049","Craven County, North Carolina","42221","1600","34085","2219","94","159","33991","2219","30350","2133","2307","726","30642","2187","3188","1009","1407","508","138","162","101","165","417","274","7719","1484"
"0500000US37051","Cumberland County, North Carolina","128135","2243","112233","2422","264","249","111969","2468","104430","2498","14792","1696","94340","2549","6694","1036","5357","944","319","216","33","58","2939","732","12963","1596"
"0500000US37057","Davidson County, North Carolina","69938","1667","58447","2037","140","186","58307","2005","53913","2223","8665","1737","48271","2033","4003","1032","3512","926","391","439","0","216","1045","462","10446","1726"
"0500000US37063","Durham County, North Carolina","131140","2711","118285","3118","0","216","118285","3118","109847","3580","13639","2499","101304","3994","7956","1537","7359","1966","182","231","0","216","4198","1514","8657","1768"
"0500000US37067","Forsyth County, North Carolina","148151","2664","126231","3219","259","336","125972","3192","105084","3583","20599","2953","101293","3718","18824","2220","7959","1671","633","443","265","339","3894","1009","18026","2248"
"0500000US37069","Franklin County, North Carolina","26720","1244","23056","1538","0","216","23056","1538","21107","1606","2875","1220","18549","1732","1522","576","1626","812","228","247","54","98","84","143","3580","991"
"0500000US37071","Gaston County, North Carolina","85705","1578","72972","2047","161","148","72811","2068","65414","1946","9668","1390","60309","2316","6241","1096","4995","918","1010","441","0","216","1128","522","11605","1671"
"0500000US37081","Guilford County, North Carolina","206950","3305","174775","4036","7","12","174768","4037","159434","4105","20007","2598","150030","4421","13503","1717","11062","1771","953","584","193","265","7271","1543","24904","2749"
"0500000US37085","Harnett County, North Carolina","46416","1461","38561","1548","17","30","38544","1551","26996","1786","3225","786","32891","1581","10860","1442","2517","741","366","349","218","332","2786","941","5069","978"
"0500000US37089","Henderson County, North Carolina","51115","1508","43542","2097","0","216","43542","2097","38898","2320","6265","1447","35056","2335","4067","1197","5629","1021","219","148","0","216","440","297","7133","1677"
"0500000US37097","Iredell County, North Carolina","68145","1701","60619","1774","208","157","60411","1779","54812","1938","6034","1211","52584","2175","5063","1068","3793","898","221","203","0","216","1210","488","6316","992"
"0500000US37101","Johnston County, North Carolina","73567","1982","58198","2906","52","66","58146","2907","53793","3034","10041","2083","45170","2502","4024","1208","4348","1055","329","251","0","216","1597","872","13772","2479"
"0500000US37109","Lincoln County, North Carolina","34418","1246","29788","1326","126","165","29662","1336","27794","1452","4280","1263","24135","1539","1766","647","2387","837","0","216","0","216","644","452","3986","962"
"0500000US37119","Mecklenburg County, North Carolina","426313","4517","387252","5371","163","194","387089","5378","325622","6070","39435","3915","337804","5814","54623","4484","16496","1805","772","567","4318","1656","6587","1245","32474","3200"
"0500000US37125","Moore County, North Carolina","41530","1339","35248","1756","39","64","35209","1746","31494","1856","3676","1003","29026","1776","2699","772","4281","1003","816","503","0","216","1615","875","4667","1348"
"0500000US37127","Nash County, North Carolina","37574","1750","30977","1935","106","132","30871","1926","27150","2129","6015","1258","23952","2048","3488","1019","1794","670","152","129","0","216","469","440","6128","1026"
"0500000US37129","New Hanover County, North Carolina","100189","2499","89446","2885","252","204","89194","2893","82433","2951","7888","1511","79337","3014","6500","1528","4678","1200","37","61","99","125","2348","804","8395","1789"
"0500000US37133","Onslow County, North Carolina","63604","2606","57953","3448","0","216","57953","3448","45445","3913","5846","1498","50841","3352","12089","2559","3460","1106","108","155","0","216","1193","821","4458","1546"
"0500000US37135","Orange County, North Carolina","55259","1600","51107","2142","19","22","51088","2142","46612","2058","5139","1444","44697","2567","3989","1102","2386","924","130","157","83","141","1815","533","2337","1018"
"0500000US37147","Pitt County, North Carolina","70926","2307","60827","2358","182","215","60645","2347","55011","2660","16214","2839","42791","2863","5537","1520","2832","848","97","165","0","216","2579","1102","7520","1716"
"0500000US37151","Randolph County, North Carolina","56117","1793","45523","2121","122","148","45401","2120","41208","2268","6191","1250","36677","2378","4030","950","2633","959","35","58","28","46","1638","719","8956","1491"
"0500000US37155","Robeson County, North Carolina","46272","863","31580","1351","0","216","31580","1351","26696","1509","6981","1016","22164","1462","4027","816","3491","820","352","233","152","217","1308","419","13384","1236"
"0500000US37157","Rockingham County, North Carolina","38462","1483","27941","1760","0","216","27941","1760","25081","1757","4886","1238","22500","1790","2384","845","1144","573","241","323","0","216","1113","575","9408","1525"
"0500000US37159","Rowan County, North Carolina","55241","1463","48369","1670","51","89","48318","1668","44145","1830","7204","1500","39519","2097","4025","984","2620","844","93","110","0","216","544","259","6328","1364"
"0500000US37161","Rutherford County, North Carolina","27970","1392","23112","1679","38","66","23074","1673","20983","1611","7230","1259","13090","1485","1690","753","3488","996","375","250","0","216","519","331","4339","1033"
"0500000US37171","Surry County, North Carolina","28408","1215","21652","1269","83","121","21569","1255","17178","1504","2625","698","18646","1217","4195","1171","828","356","50","86","0","216","2170","748","4586","822"
"0500000US37179","Union County, North Carolina","77954","1511","72085","1912","244","187","71841","1911","67370","1954","7360","1467","61891","2175","3764","839","5599","985","313","219","0","216","1022","508","4847","1127"
"0500000US37183","Wake County, North Carolina","419361","3766","392579","4518","906","846","391673","4603","368923","5056","31671","3725","344872","6357","19622","2942","22083","2781","1550","900","624","563","7136","1698","19646","2725"
"0500000US37191","Wayne County, North Carolina","48482","1541","41547","1997","0","216","41547","1997","37548","2150","6565","1509","33177","1770","3374","993","2952","825","391","337","34","55","429","232","6506","1318"
"0500000US37193","Wilkes County, North Carolina","28376","1523","22676","1821","346","270","22330","1805","13372","1630","2689","884","19188","1835","8764","1541","970","451","137","166","0","216","843","472","4857","1116"
"0500000US37195","Wilson County, North Carolina","32384","1354","24050","1790","0","216","24050","1790","21294","1823","4566","1265","19056","1726","2572","916","1125","524","132","158","0","216","1473","924","6861","1399"
"0500000US38015","Burleigh County, North Dakota","38438","1461","33354","1781","161","168","33193","1795","29565","1708","4626","1033","28105","1927","3347","1139","1608","718","45","80","0","165","644","348","4440","1184"
"0500000US38017","Cass County, North Dakota","78736","1627","68742","2501","236","206","68506","2522","63324","2464","8403","1909","57609","3091","4515","1508","3852","1254","88","93","164","163","5349","1526","4645","1210"
"0500000US38035","Grand Forks County, North Dakota","31506","911","27634","1021","0","165","27634","1021","25505","1278","2998","1046","23692","1109","1945","832","1623","572","121","106","0","165","1281","550","2591","799"
"0500000US38101","Ward County, North Dakota","28908","1521","26046","1612","237","266","25809","1590","24373","1731","2451","1145","22987","1809","1358","681","1331","585","17","30","0","165","587","401","2275","701"
"0500000US39003","Allen County, Ohio","40460","1224","35644","1572","25","44","35619","1568","31481","1695","4988","948","29002","1437","3721","761","2467","548","273","147","27","49","913","466","3903","899"
"0500000US39007","Ashtabula County, Ohio","39490","1420","30032","1714","328","229","29704","1705","24723","1647","4750","1086","23343","1654","4452","1250","2059","593","361","242","0","198","2632","1034","6826","1188"
"0500000US39009","Athens County, Ohio","22659","1283","18982","1448","0","198","18982","1448","17316","1379","4942","959","12874","1445","1460","598","1696","637","140","179","0","198","963","383","2714","662"
"0500000US39013","Belmont County, Ohio","25651","1482","20275","1388","0","198","20275","1388","16723","1262","3859","866","14767","1379","3020","644","1919","585","370","255","0","198","818","566","4558","929"
"0500000US39017","Butler County, Ohio","140141","2045","126588","2211","156","163","126432","2233","118162","2558","16798","2285","103992","3138","7393","1132","8342","1492","271","194","413","423","2548","835","11005","1464"
"0500000US39023","Clark County, Ohio","54406","1390","47346","1512","167","154","47179","1509","42016","1595","7081","1250","37278","1678","4327","813","4072","995","364","314","83","105","934","421","6126","904"
"0500000US39025","Clermont County, Ohio","80041","1391","72400","2006","69","114","72331","2006","65053","2177","7037","1281","63432","2158","6836","1303","3491","870","291","235","35","58","1455","664","6186","1248"
"0500000US39029","Columbiana County, Ohio","40560","1529","32999","1922","77","133","32922","1914","29421","1933","5278","1021","24238","1821","2394","656","4099","1010","737","554","0","198","1858","1006","5703","1047"
"0500000US39035","Cuyahoga County, Ohio","549471","4331","447167","6139","1269","429","445898","6197","386969","6965","56996","4536","373026","6025","53150","3769","28409","2224","2738","912","463","244","12661","1739","89643","5010"
"0500000US39041","Delaware County, Ohio","73290","1137","69267","1524","0","198","69267","1524","66193","1658","6236","1258","61497","2006","2684","722","3421","834","176","128","0","198","926","487","3097","847"
"0500000US39043","Erie County, Ohio","30308","1638","25803","1843","147","153","25656","1824","22676","1838","2813","826","21571","1695","2361","752","2140","792","224","268","16","30","470","301","4035","957"
"0500000US39045","Fairfield County, Ohio","59031","1166","51958","1813","126","161","51832","1819","47127","1804","5536","867","44224","1957","4250","1001","2829","679","296","195","0","198","905","507","6168","1548"
"0500000US39049","Franklin County, Ohio","522383","4463","474111","6105","795","359","473316","6190","440084","6424","49976","4073","414494","7471","30501","3058","21362","2588","1007","408","0","198","7771","1433","40501","4189"
"0500000US39055","Geauga County, Ohio","35439","730","28263","1368","148","114","28115","1368","25443","1317","2241","632","24540","1325","2290","701","2424","665","49","85","19","33","568","256","6608","1166"
"0500000US39057","Greene County, Ohio","66154","1441","61088","1685","75","89","61013","1686","55502","1750","5776","1175","52965","1969","4717","1019","4369","875","498","252","0","198","888","397","4178","929"
"0500000US39061","Hamilton County, Ohio","347235","3728","307197","5215","543","347","306654","5161","285161","5226","34446","3140","265781","5420","19089","1612","12229","1587","747","409","534","346","8378","1689","31660","3207"
"0500000US39063","Hancock County, Ohio","32490","1063","28448","1524","175","207","28273","1492","25819","1360","2522","689","23819","1644","2028","696","2657","739","322","445","96","158","591","459","3451","924"
"0500000US39081","Jefferson County, Ohio","27515","1087","22408","1236","27","49","22381","1234","19885","1252","4013","925","16646","1299","2376","658","1962","580","0","198","0","198","670","346","4437","756"
"0500000US39085","Lake County, Ohio","96967","1727","86644","2013","206","189","86438","2006","77366","2227","7962","1384","75700","2280","8338","1444","5026","1197","417","403","35","56","1264","479","9059","1655"
"0500000US39089","Licking County, Ohio","66604","1282","59725","1829","255","220","59470","1852","52313","2047","6013","1278","52091","2033","6352","1275","2956","824","63","105","103","172","1326","722","5553","1364"
"0500000US39093","Lorain County, Ohio","120299","2470","95575","3100","655","351","94920","3071","82741","3349","10413","1756","81889","3002","10604","1467","6935","1572","153","121","66","106","8793","1960","15931","2097"
"0500000US39095","Lucas County, Ohio","182105","2681","154796","3754","349","270","154447","3761","140777","4087","23158","2791","126115","3859","12101","2050","9400","1401","1141","685","0","198","5363","1269","21946","2498"
"0500000US39099","Mahoning County, Ohio","100057","2085","84697","2359","291","202","84406","2349","65769","2541","13704","1764","67458","3013","16366","2103","6050","1160","1366","748","0","198","3578","1064","11782","1665"
"0500000US39101","Marion County, Ohio","25013","1085","21527","1284","36","67","21491","1281","18746","1226","4283","1027","15372","1423","2425","676","2697","807","124","133","41","71","580","375","2906","807"
"0500000US39103","Medina County, Ohio","70450","1101","60502","1905","156","147","60346","1906","54646","1926","6525","1340","52470","2031","5238","1022","3482","659","116","128","0","198","3000","1066","6948","1448"
"0500000US39109","Miami County, Ohio","41273","1168","35832","1628","151","153","35681","1584","32379","1670","4346","1018","30072","1573","2981","802","2258","712","230","178","45","76","447","321","4994","1154"
"0500000US39113","Montgomery County, Ohio","224831","2542","192452","2860","105","128","192347","2870","172873","3303","29936","2869","155539","3711","17351","1757","11646","1738","1121","531","149","178","4513","1341","27866","2778"
"0500000US39119","Muskingum County, Ohio","33342","1373","27959","1570","131","122","27828","1577","18666","1825","4574","1128","22022","1552","8664","1514","1341","487","373","318","0","198","827","520","4556","866"
"0500000US39133","Portage County, Ohio","61018","1936","51819","2255","46","56","51773","2249","32566","2406","3538","750","47067","2310","18752","2310","2387","611","222","169","137","143","3928","1083","5271","1269"
"0500000US39139","Richland County, Ohio","49812","1271","41179","1892","136","177","41043","1911","36859","1861","5223","1087","33847","1886","3603","748","3430","829","255","201","0","198","1081","442","7552","1415"
